ACTOR_ID#ACTOR_GENERO#DIRECTOR_GENERO#DIRECTOR_ID#DIRECTOR_POPULARIDAD#TIEMPO#VOTO_PROMEDIO#PRESUPUESTO#POPULARIDAD_DETALLE#FECHA_PUBLICACION#VOTO_CONTADOR#INGRESOS#GENERO#ANIO#ID_PELICULA#POPULARIDAD#RATING_PROMEDIO
106491#2#2#78041#0,439502#89#6,5#0#0,475702#2001-06-06#2,0#0,0#18#2001#5219#1,353121#3,31838565022
51918#0#0#83050#5,1e-05#89#6,5#1300000#5,482063#1997-10-17#139,0#0,0#18#1997#15186#5,315836#3,04628501827
20173#2#2#20173#0,098847#99#5,5#5#0,975974#2004-09-10#4,0#0,0#10749#2005#15188#1,439481#2,3306122449
17278#2#2#518#1,613198#96#5,5#16000000#4,063338#2000-03-03#45,0#15427192,0#35#2000#5220#4,877443#2,88262476895
94180#0#2#8635#0,395396#70#7,9#0#6,426628#1928-02-14#67,0#0,0#28#1928#15193#7,917712#3,70519159456
9169#2#2#10158#1,494009#100#5,9#0#1,694479#1978-03-13#14,0#0,0#18#1978#5221#2,223746#3,1793911007
1247137#0#2#54447#1,5285#289#8,8#0#0,265654#1997-09-10#4,0#0,0#99#1997#5225#1,158014#3,87425149701
73761#2#0#1097505#0,00635#110#6,9#0#1,012894#2004-02-08#5,0#0,0#18#2004#15199#1,762315#2,12698412698
5655#2#2#17881#1,741608#93#7,5#9000000#8,100704#1998-09-17#702,0#17096053,0#35#1998#5226#10,973691#3,76388739741
7623#2#1#4430#3,47339#107#6,3#32000000#8,751982#1995-02-09#450,0#18552460,0#28#1995#15200#9,640066#3,16088926351
46085#0#1#16866#1,831421#102#5,5#53000000#4,886754#2001-05-15#92,0#29700000,0#18#2001#5227#8,768002#3,08822497661
9040#0#2#11477#6,04499#86#5,9#0#0,683666#2002-06-20#7,0#0,0#80#2002#15203#1,915848#2,81493506494
1347674#0#0#1347676#0,000972#90#4,8#0#0,109634#2002-08-17#2,0#0,0#99#2002#5228#1,108226#2,9623655914
1213124#0#2#29795#2,165895#79#5,0#0#0,519191#2003-07-05#9,0#0,0#35#2003#5230#1,321728#2,89792663477
560320#0#2#92623#0,009932#96#5,0#0#0,796886#1987-08-14#14,0#3832228,0#28#1987#15204#2,049448#3,43237704918
90864#2#0#91785#0,028928#82#5,9#0#2,512149#2005-01-11#37,0#0,0#14#2005#5234#4,849373#3,88392857143
53861#1#1#5064#4,01673#99#5,4#0#6,638559#1989-12-08#83,0#0,0#35#1989#5235#4,818712#2,68121442125
10051#2#0#52023#0,053498#116#6,2#25000000#7,699267#1985-06-20#139,0#0,0#14#1985#5236#18,075787#3,12227656736
5216#2#1#2227#7,215085#106#6,7#20000000#7,574063#1995-05-20#185,0#21284514,0#14#1995#5237#13,983204#3,24298184358
6046#2#2#6065#1,662318#124#6,2#125000000#12,425216#2004-05-26#2554,0#544272402,0#28#2004#15205#16,761734#3,44216561353
1601027#0#2#18897#8,781361#55#7,5#0#0,096583#2004-07-31#1,0#0,0#28#2004#15208#1,039993#3,00900900901
13426#2#2#19292#5,534014#113#6,2#82000000#8,958098#2005-05-27#828,0#190320568,0#35#2005#5239#8,652287#3,72377405338
61019#2#2#10127#3,97165#90#7,0#0#0,064431#1992-03-28#1,0#0,0#10749#1992#5240#1,105006#3,42448979592
171443#2#2#22461#1,553528#95#4,4#0#1,238143#2001-12-20#7,0#0,0#35#2001#5242#1,797298#2,61627906977
564#2#2#52474#0,747009#102#7,4#6900000#8,377047#1993-09-24#603,0#7993039,0#35#1993#15209#10,10133#3,89585309078
27213#2#1#125424#0,00381#93#6,9#0#1,492436#1961-09-21#12,0#0,0#18#1961#15214#1,626944#3,54276315789
10765#2#2#1336#4,509662#115#6,0#25000000#6,482813#2000-03-20#343,0#91036760,0#28#2000#5243#12,121171#3,37344617826
210158#1#0#1042747#3e-06#99#6,3#0#0,603575#2003-01-01#3,0#0,0#18#2003#15215#1,800145#3,69733656174
32327#2#2#27554#0,587079#131#6,0#1250000#3,215253#1969-09-01#28,0#0,0#18#1969#5244#3,099415#3,18992511913
1051294#0#2#10727#3,458833#95#4,3#0#0,848687#2000-05-05#4,0#0,0#80#2000#15216#1,466274#2,82318104907
55456#2#2#30044#0,530283#109#5,1#0#0,616116#1975-09-28#11,0#0,0#28#1975#15219#2,741113#3,37969401947
65314#0#1#28782#14,61036#109#6,9#0#9,58959#2000-10-27#320,0#0,0#18#2000#5245#14,263412#3,62713664896
87106#2#2#36422#0,351093#87#5,4#0#2,440159#2002-05-31#25,0#0,0#35#2002#15221#4,256544#2,94358974359
152510#2#2#1954#6,963371#86#2,8#0#0,507052#2001-11-06#2,0#0,0#28#2001#5248#1,212072#2,66371681416
24318#2#2#31#11,060542#91#6,2#10000000#8,653055#1986-03-15#295,0#54999651,0#35#1986#5250#11,699092#3,49533288001
7395#2#2#2632#1,27401#95#6,0#75000000#6,191865#2001-08-07#242,0#13596911,0#12#2001#15223#10,698876#3,02049360952
18635#2#2#18643#3,255543#95#6,2#3000000#10,47974#1970-05-01#384,0#18999718,0#12#1970#5253#15,172981#3,55030181087
12940#2#2#77075#0,981707#81#4,9#0#4,126566#2000-05-12#24,0#0,0#28#2000#15224#5,634364#2,97785069729
34611#2#2#6837#2,228095#98#7,3#0#1,028539#1978-03-15#4,0#28460702,0#35#1978#15228#1,198596#3,16292134831
68215#2#2#51857#1,52566#84#5,6#24000000#3,896001#2000-10-13#37,0#13700000,0#35#2000#5254#4,029396#3,07366795367
66548#2#2#7904#1,000867#116#4,9#0#9,362434#1994-06-10#104,0#0,0#28#1994#5255#8,364684#3,13931816417
34611#2#2#56819#0,031478#96#5,8#0#1,244789#1984-02-10#11,0#0,0#35#1984#5256#3,139428#2,80891719745
21475#2#2#5563#2,930696#90#4,0#0#0,490084#2000-01-01#2,0#0,0#18#2000#5259#1,758231#2,41739130435
7067#2#2#5694#1,630841#111#7,1#0#0,8652#1969-08-27#15,0#0,0#18#1969#5263#1,771655#3,25555555556
6603#2#1#19995#0,011066#91#5,1#0#0,799985#1968-06-21#7,0#0,0#18#1968#5265#2,252922#2,26530612245
1065669#0#0#1105457#0,000276#87#0,0#0#0,002624#2005-01-01#0,0#0,0#99#2005#5269#1,002357#3,37410071942
16919#2#1#17882#4,785003#93#6,0#0#0,168903#2002-09-04#2,0#0,0#18#2002#5270#1,631296#2,64179104478
66906#0#2#13550#3,318197#99#4,0#5000000#6,853638#1993-11-24#35,0#0,0#28#1993#5271#7,233352#2,5612244898
7399#2#2#7399#6,000316#89#6,1#28000000#9,307249#2001-09-28#1405,0#60780981,0#35#2001#15233#17,712132#3,21446825241
11489#2#2#87751#0,001928#78#6,0#0#3,22419#1953-04-22#51,0#0,0#878#1953#5272#4,209619#3,3730017762
83961#0#2#12899#1,147569#90#3,4#0#0,709992#1997-01-01#9,0#0,0#35#1997#5275#1,362053#2,76829268293
90363#2#1#20759#0,712623#95#0,0#0#0,002176#1999-09-27#0,0#0,0#28#1999#5276#1,00206#2,44578313253
10697#2#2#10697#2,476381#115#6,4#0#2,390168#2001-05-15#27,0#0,0#35#2001#5277#3,380012#3,12639786601
56154#2#2#5576#4,481653#106#5,4#80000000#9,584679#2000-11-10#283,0#33463969,0#53#2000#15234#8,554509#3,06979701639
22767#2#1#289#3,790695#150#2,5#0#0,778415#2002-01-12#2,0#0,0#18#2002#15236#1,243693#2,79622641509
50567#2#2#70668#0,040617#101#7,7#4000000#3,847272#1955-12-24#47,0#0,0#28#1956#5280#4,527476#3,86311875436
582308#0#2#84932#1,285036#76#7,0#0#0,471343#2004-11-30#5,0#0,0#10402#2004#5284#1,180124#3,77419354839
52371#2#2#43442#2,146299#90#4,9#5000000#5,007#2001-04-27#48,0#0,0#28#2001#15237#4,388112#3,00184445128
57522#0#2#1905#2,797589#82#6,5#250000#2,353075#1959-07-29#36,0#0,0#27#1959#5285#2,732464#3,4537521815
30678#0#2#103773#0,005291#102#3,3#0#0,117649#1975-01-29#2,0#0,0#35#1975#15240#1,080429#1,92372881356
13284#2#2#2638#1,162484#105#4,9#0#1,020068#1957-12-10#10,0#0,0#35#1957#15241#1,562022#3,01552795031
6448#2#2#6449#2,16533#111#7,6#2500000#9,953115#1967-07-18#393,0#50700000,0#80#1967#5287#15,387985#3,76056646471
47976#1#1#6613#2,723926#86#6,4#0#1,342609#2001-07-16#13,0#0,0#28#2001#15243#3,315912#2,98722534492
42171#2#1#29710#0,250678#120#0,0#0#0,230888#1979-11-06#0,0#0,0#10770#1984#5289#1,270341#2,77884615385
24318#2#2#707#2,243687#108#5,3#20000000#7,242569#1988-12-09#133,0#13854000,0#35#1988#15244#9,290164#2,73695375477
48965#2#0#76546#0,162204#97#0,0#0#0,171095#2003-07-11#1,0#0,0#53#2003#15247#1,248415#2,67910447761
13015#2#2#3#13,176512#117#6,4#45000000#9,846052#1992-06-04#453,0#178051587,0#18#1992#5293#15,50449#3,9380064467
56828#2#2#2880#2,331161#102#5,9#0#0,903409#1985-11-08#9,0#0,0#18#1985#15252#1,661884#3,13544668588
18342#2#2#80375#2e-06#114#5,6#0#4,437115#2003-09-05#24,0#1628154,0#35#2003#5296#5,597965#2,98286337436
3027#2#0#223487#1e-06#257#6,5#0#3,838972#1999-02-14#84,0#0,0#27#1999#5298#5,142645#3,61915511125
18854#2#0#15152#4,877876#103#5,0#0#0,73071#1970-10-11#6,0#0,0#18#1970#15253#2,180774#3,17647058824
176484#0#1#110581#0,371208#305#5,8#0#0,840757#1998-11-01#3,0#0,0#18#1998#5304#1,542892#3,55806237558
64061#2#2#738#6,86095#122#6,3#22997992#6,651434#1990-12-19#57,0#0,0#18#1990#15256#8,50078#3,14169611307
2042#2#2#2880#2,331161#110#6,4#0#3,839757#1993-10-15#81,0#12136938,0#28#1993#5305#8,791139#3,30455531453
8965#0#2#16927#2,29227#125#6,0#35000000#5,715667#2000-05-01#33,0#0,0#36#2000#5308#3,035338#3,39509236283
166417#0#2#158165#1,4e-05#62#6,0#0#0,669672#2003-12-09#5,0#0,0#16#2003#5312#1,745014#3,55497382199
1070826#0#2#2876#3,150841#110#3,3#0#0,976058#1988-09-23#4,0#0,0#18#1988#5313#2,117378#2,73480662983
5602#2#2#8984#3,198675#134#7,5#15000000#7,667072#1997-01-15#597,0#3675201,0#18#1997#15257#15,658148#3,60845423607
37360#0#2#4068#0,455498#109#6,1#0#1,122933#1935-01-11#8,0#0,0#12#1935#5316#2,116998#3,32727272727
7299#2#1#31550#0,944565#93#6,3#0#2,188196#1964-01-19#23,0#0,0#18#1964#15259#2,23404#3,29931972789
18281#2#1#18277#14,31737#111#6,1#45000000#11,004764#2000-12-14#1028,0#212000000,0#35#2000#5317#14,731744#3,36126708565
2303#2#2#2461#5,522687#122#5,9#8000000#4,971547#2000-02-09#79,0#0,0#18#2001#15260#5,381542#2,51422413793
13426#2#2#58198#3,859399#97#6,7#0#11,715153#1995-03-31#325,0#32648673,0#35#1995#5318#14,802117#3,59521022091
40199#2#2#14502#1,986754#72#6,6#0#1,426487#1947-09-25#9,0#0,0#18#1947#15261#1,960259#3,33673469388
24173#2#1#11148#4,14654#118#6,4#0#6,029835#2005-01-23#74,0#0,0#35#2005#5320#4,900706#3,28656398171
18738#2#1#77158#0,069488#119#6,4#0#2,948735#1941-04-24#24,0#0,0#18#1941#15264#2,747837#3,71560574949
237495#0#2#21315#3,243263#0#1,0#0#0,05494#2004-01-06#1,0#0,0#28#2004#5321#1,228518#1,97752808989
1211915#0#2#3392#3,638085#92#6,6#0#2,509801#1972-07-05#8,0#0,0#28#1972#15265#1,615742#3,07883817427
142517#0#0#235434#3e-06#110#5,3#0#0,16907#2001-11-06#2,0#0,0#10402#2001#5322#1,161003#3,48235294118
70777#2#2#1897#2,060703#105#5,5#35000000#6,233829#2005-03-25#237,0#68915888,0#35#2005#5327#12,446533#3,62211557003
31900#2#2#2547#1,50668#94#7,3#0#4,037256#1998-01-04#47,0#0,0#28#1998#15267#4,665145#4,21444444444
63709#2#2#13022#2,654508#97#5,3#5000000#4,825079#2002-12-28#31,0#0,0#28#2002#5328#4,571096#3,07086894587
5140#2#0#1029003#4e-06#86#4,2#700000#2,919441#1984-06-01#35,0#0,0#27#1985#15268#3,210236#2,6796875
33513#2#2#862#1,915057#100#7,0#0#3,649868#1984-12-17#43,0#0,0#18#1984#5330#7,26052#3,62991040662
42113#0#1#14061#1,966728#105#4,7#7000000#6,590037#1989-12-22#52,0#0,0#18#1990#15272#13,634686#2,78786464411
17825#2#2#51391#1,718412#88#5,6#15000000#6,019847#2002-02-08#209,0#52970014,0#35#2002#5333#5,279876#3,45285024945
230059#2#2#18291#1,433142#110#3,9#0#0,328999#1994-04-22#5,0#8880705,0#35#1994#5336#2,415568#3,18807621389
90864#2#2#44052#1,114428#84#6,3#0#3,510272#2003-12-02#45,0#0,0#12#2003#15276#4,16188#3,83300666405
133626#0#1#34519#0,59215#93#4,0#2000000#2,795046#2005-10-25#15,0#0,0#53#2005#5340#3,202741#2,73134328358
39996#2#2#1271#2,633308#113#6,6#0#1,700226#1996-10-22#24,0#0,0#18#1997#15277#2,161599#3,21958174905
19457#2#1#4111#0,28487#158#6,7#0#1,435323#1958-12-11#18,0#0,0#18#1958#5341#3,02476#3,87382445141
18907#2#0#1932#2,123166#110#6,3#0#3,491711#1964-03-01#45,0#0,0#35#1964#15279#3,54652#3,03680336488
15239#2#1#3416#1,844636#107#5,6#0#2,9749#1991-10-25#35,0#0,0#14#1991#5342#5,875702#2,89213011542
36805#1#1#98#4,035105#104#5,9#2600000#4,533695#1999-09-04#9,0#614202,0#18#1999#5344#5,893122#2,8250157928
64195#0#2#51576#2,104473#101#5,2#1500000#5,320671#1984-11-16#108,0#22812411,0#28#1984#15285#7,607899#3,07442654954
34682#2#1#4430#3,47339#107#5,5#0#3,76049#1996-03-22#75,0#0,0#18#1996#15286#4,727194#3,01968085106
65629#2#2#2888#8,672609#90#5,8#75000000#16,152776#2004-09-20#1691,0#367275019,0#16#2004#5345#19,981818#3,58079254603
168782#2#1#26009#2,16536#89#3,4#0#0,620434#2003-09-08#4,0#0,0#18#2003#15287#1,369754#3,09124087591
126315#0#2#77496#0,745986#90#7,5#0#0,586333#2002-09-26#2,0#0,0#18#2002#5347#1,576878#2,696
16513#2#2#1039#1,236076#107#5,4#106000#1,820176#1970-07-15#9,0#19319254,0#18#1970#15289#1,247044#2,8355704698
5281#2#2#5292#7,921067#129#6,3#10000000#3,670691#1990-08-03#50,0#16153593,0#18#1990#5351#3,167581#3,30791394545
232937#0#0#232937#0,002667#90#8,0#0#0,077002#1996-09-07#2,0#0,0#18#1996#15290#1,19654#2,89010989011
52542#2#2#27978#0,01598#92#5,8#0#0,888333#1999-11-19#9,0#0,0#14#1999#5352#2,903223#2,91818181818
4575#2#2#5472#3,671067#94#5,1#0#1,989776#2004-09-17#18,0#0,0#18#2004#15295#5,731073#2,05840886203
14643#2#1#9088#0,2075#111#6,4#0#1,886684#1937-04-27#25,0#0,0#18#1937#5355#3,110056#3,30738838404
488#2#2#20186#3,270664#705#8,2#125000000#14,336914#2001-09-09#744,0#0,0#28#2001#15296#10,379643#4,51332835741
57138#2#2#56819#0,031478#90#5,5#0#2,169453#1990-04-13#23,0#0,0#35#1990#15298#3,184061#3,36915297092
57949#2#2#10430#2,249607#193#7,4#27000000#10,160957#1983-10-20#245,0#21500000,0#18#1983#5360#15,015979#3,98758331859
131184#2#2#18181#1,911218#93#3,9#0#0,812015#2003-09-17#5,0#0,0#28#2003#15299#1,74747#2,61206896552
76381#2#1#8237#0,547884#101#6,7#0#3,718379#1953-11-04#50,0#0,0#28#1953#15300#6,77355#3,51998750781
834#2#1#20124#2,389763#98#5,6#0#2,508486#1949-11-28#16,0#0,0#18#1949#15301#2,522626#3,04487179487
129692#2#2#2879#2,182991#91#5,2#0#1,409211#1988-03-11#14,0#0,0#18#1988#5361#6,921993#3,24180327869
12329#2#0#12336#0,1668#89#8,1#0#5,528085#1952-01-20#93,0#0,0#18#1952#15303#10,661536#3,84653465347
648#2#2#3002#0,011936#117#7,3#0#3,825966#1979-07-13#58,0#23000000,0#18#1979#15304#4,242495#3,50251617541
66162#2#2#1926#0,208555#109#7,4#0#1,925053#1996-10-21#12,0#0,0#35#1996#15305#2,025159#3,99617509562
16590#2#2#16644#4,096245#95#3,8#3000000#3,051213#2001-08-21#9,0#0,0#18#2001#15308#4,534239#2,24509803922
19303#2#2#19303#1,477035#104#6,3#22000000#6,857751#2001-08-22#504,0#33788161,0#35#2001#5363#15,122976#3,37420969147
324#2#1#6194#3,318986#92#4,1#50000000#3,979854#1999-03-26#37,0#13260050,0#28#1999#5366#4,103355#2,51372074253
10593#2#2#10592#2,235035#55#5,7#0#3,012894#1967-12-25#29,0#0,0#10402#1967#16929#3,407531#3,01639344262
7623#2#2#3896#8,341208#96#6,3#16000000#11,743559#1990-08-24#321,0#48878502,0#28#1990#15309#10,329456#3,08411722142
35155#2#2#23880#5,915087#92#4,7#45000000#5,252511#1996-10-04#103,0#0,0#28#1996#5367#8,784913#3,09046872774
51677#2#2#21457#0,007987#109#6,0#0#1,352365#1962-01-01#16,0#0,0#18#1962#15311#2,178843#3,78965517241
66654#2#2#18897#8,781361#98#5,3#0#6,722156#2002-09-27#515,0#0,0#53#2002#16930#6,14142#3,06415309369
557515#0#0#1364846#0,036#91#7,0#0#0,112759#2003-06-27#1,0#0,0#99#2003#5372#1,055936#2,64556962025
93301#1#2#12077#1,723326#77#6,3#30000000#8,333082#2000-02-11#149,0#45554533,0#16#2000#16931#9,482759#3,53520363951
46712#2#2#18735#0,642688#109#7,3#0#0,954466#1957-02-14#3,0#0,0#18#1957#5375#1,988373#3,06034482759
1979#2#2#2876#3,150841#97#5,6#6000000#2,727757#1996-09-09#46,0#0,0#80#1997#16936#4,415287#2,94328462074
42712#2#2#3905#3,961868#94#6,0#5400000#6,118534#2005-04-15#28,0#0,0#28#2004#15313#4,73064#3,2731741573
55299#0#2#5472#3,671067#90#5,1#0#2,365102#2003-05-09#29,0#0,0#35#2003#16944#12,284105#2,76557377049
143561#2#1#100047#0,000253#80#8,3#483103#0,447017#1927-10-31#3,0#1027757,0#18#1927#5378#1,146908#3,09638554217
21053#2#2#2963#7,511389#98#6,4#8000000#5,379827#1993-07-08#71,0#2000000,0#80#1993#15317#6,052688#3,48322626695
40599#2#2#12446#3,183099#84#6,6#0#1,428939#1960-12-20#12,0#0,0#28#1960#5380#2,776229#2,9296875
921738#2#2#931238#0,000743#78#5,3#0#0,350998#1925-12-27#5,0#0,0#18#1925#15318#1,229008#2,97794117647
98132#2#2#10508#0,9538#84#4,6#0#4,092277#1989-05-11#35,0#192816,0#27#1989#16945#3,177705#2,37846153846
1134819#0#2#120686#0,638056#0#3,0#1400000#0,446244#2001-01-23#2,0#0,0#53#2001#5386#1,194297#1,92741935484
16384#2#0#5588#3,30312#85#2,7#0#0,876777#1994-09-16#3,0#0,0#18#1994#15323#1,776844#2,05691056911
58453#2#2#18977#3,371449#107#6,4#17000000#3,834646#1991-07-19#67,0#4603929,0#35#1991#5387#7,718663#3,6266002845
133259#2#2#6837#2,228095#114#6,8#0#2,079753#1971-05-12#9,0#0,0#35#1971#15325#8,182891#3,47355473555
16566#2#1#16757#3,123061#129#6,3#0#4,478193#1976-12-18#49,0#0,0#18#1976#16949#5,998645#3,01444622793
30810#0#1#97871#0,913937#84#0,0#0#0,907046#2003-01-01#0,0#0,0#27#2003#16950#1,133246#1,96153846154
56998#0#2#21798#0,884347#97#4,9#20000000#9,666245#2004-08-26#205,0#70992898,0#12#2004#5390#12,649358#3,03057510313
70565#2#2#12351#0,00287#78#5,8#0#2,090706#1957-03-31#8,0#0,0#878#1957#15330#2,298898#2,95174262735
10179#2#2#10669#1,866932#133#5,9#32000000#16,57097#1989-07-07#564,0#156167015,0#12#1989#16952#13,919255#3,46201263677
13776#2#2#8351#1,961063#167#6,3#0#1,59721#1996-03-03#19,0#0,0#10752#1996#5394#3,48022#3,45258288358
559559#2#1#100047#0,000253#85#7,4#0#0,252454#1919-05-11#5,0#0,0#18#1919#5399#1,247456#3,16129032258
488#2#2#3#13,176512#127#7,6#48000000#14,71609#1989-05-24#3311,0#474171806,0#12#1989#16954#20,593246#4,33319013304
14132#2#1#1666#2,697029#110#7,1#1500000#5,8843#1973-12-03#201,0#0,0#53#1973#15334#9,44147#3,16684645811
45627#2#2#2059#1,589963#84#4,0#0#1,350838#2003-01-18#3,0#0,0#28#2003#16957#1,395798#2,61842105263
30715#2#2#1205#3,96489#94#7,7#0#7,163831#1978-09-13#243,0#0,0#18#1978#5402#8,872165#3,57416545718
82800#2#2#21457#0,007987#94#5,5#0#1,26699#1968-01-01#11,0#0,0#35#1968#16958#1,966758#3,56822810591
34692#2#0#57108#1,075581#99#6,6#0#1,636945#1999-11-04#7,0#0,0#18#1999#5403#1,89486#3,21524201854
11435#0#1#2433#0,647129#91#4,8#0#0,256868#1935-10-13#4,0#0,0#28#1935#15338#2,065882#3,11510791367
2228#2#2#52#2,491545#127#6,2#7000000#4,132976#1991-05-19#23,0#191125,0#18#1991#16960#7,859714#3,36009933775
1201090#0#0#203677#0,0#103#8,0#200000#0,165273#2002-01-14#2,0#0,0#10402#2002#5405#1,073388#2,93247391037
111507#0#2#34521#1,751301#90#6,5#0#0,745739#2002-10-13#4,0#0,0#16#2002#16962#1,270759#2,64233576642
17883#2#2#1461#8,262831#114#6,6#75000000#12,360242#1999-09-27#728,0#108000000,0#28#1999#15339#13,57757#3,47195520761
64030#2#2#3291#3,866133#102#5,3#0#7,485366#1999-08-16#142,0#0,0#35#1999#5415#7,336092#3,05011619683
590415#0#2#84546#0,000447#85#6,0#0#0,066503#2003-12-09#1,0#0,0#99#2003#16965#1,076716#3,55319148936
33315#2#2#982#2,780736#87#6,8#0#1,163873#1982-10-01#8,0#0,0#9648#1982#16966#1,870227#2,99456521739
7908#2#2#1532#3,868524#100#6,7#35000000#9,633138#1991-05-17#267,0#63710000,0#35#1991#15342#14,58628#3,4831789221
64114#0#2#4165#2,274233#95#5,5#0#1,5673#1945-05-30#16,0#0,0#18#1945#5416#4,05927#3,78167808219
893#2#2#1269#5,67911#123#6,0#0#7,071875#1990-02-16#91,0#15645616,0#53#1990#16967#9,396607#3,32051634166
141825#2#2#15864#0,393529#98#5,4#6000000#2,75484#1995-05-24#35,0#12000000,0#80#1995#5417#3,042907#2,85091496233
1886#0#1#368#6,143941#92#6,0#0#2,902987#1999-04-09#31,0#0,0#18#1999#5425#4,154577#2,96811120196
1223#0#2#1461#8,262831#100#5,8#60000000#9,606213#2003-09-02#416,0#119940815,0#80#2003#15345#14,452416#2,95283540214
1577#2#2#131#8,796866#113#7,7#6000000#27,544433#2001-01-18#3754,0#1270522,0#14#2001#16969#24,01432#3,92548059081
8969#2#1#18892#3,412065#100#6,3#0#1,124347#1992-05-08#8,0#0,0#18#1992#5427#1,011353#2,88235294118
15868#0#2#20766#1,567757#95#6,1#22000000#7,230132#2000-10-27#80,0#13555988,0#10751#2000#16970#9,982265#3,01750441625
108987#2#0#95624#0,00975#79#6,4#0#0,373644#1936-10-08#8,0#0,0#18#1936#16975#1,818819#3,14036697248
22353#2#2#10682#2,058852#98#5,1#0#4,622188#1988-04-22#44,0#0,0#35#1988#15346#5,043189#2,71116504854
144393#0#2#81178#0,858148#75#7,0#0#2,716498#2005-10-11#23,0#0,0#10751#2005#16976#4,142352#3,50724637681
96934#2#0#135996#0,24864#91#5,8#0#0,581721#1967-04-24#10,0#0,0#18#1967#5429#2,821021#2,88421052632
1213083#0#2#2176#4,443377#109#6,7#0#4,589034#1993-06-25#17,0#0,0#18#1993#15347#5,573518#3,29827586207
8246#2#2#380#7,285738#147#7,3#44000000#8,939088#1996-10-18#766,0#165615285,0#80#1996#5430#12,648552#3,72950009269
127537#2#2#108774#1,997926#91#4,0#0#1,47833#2001-12-06#13,0#0,0#27#2001#15349#2,385474#2,168
88148#2#2#55841#0,462924#93#7,0#0#1,469218#1972-08-04#34,0#0,0#28#1972#15351#2,950255#3,51527494908
6729#2#2#4173#7,985706#106#6,1#30000000#8,129087#2003-10-29#127,0#0,0#18#2003#16977#10,376194#3,08812462068
12698#2#2#16327#1,276064#102#6,1#1900000#1,757213#1985-02-15#27,0#0,0#28#1985#5433#4,330008#3,49085923218
2489#2#1#2491#3e-06#99#7,7#0#8,775977#1942-03-05#121,0#0,0#35#1942#15359#9,492989#3,77244897959
16475#2#2#16475#2,125794#122#6,1#0#2,984419#1981-12-18#32,0#35610100,0#80#1981#16978#5,689328#2,9881744272
36693#2#1#5309#5,469278#91#6,2#0#3,815916#2001-12-14#50,0#0,0#18#2001#15361#4,486052#3,52069617858
5629#2#2#113#4,933092#92#6,8#0#3,329766#1968-11-07#40,0#0,0#27#1968#16979#5,339722#3,37317073171
1150#2#2#33#2,750502#114#5,7#90000000#7,551578#2000-03-10#387,0#60874615,0#878#2000#5434#7,443648#2,99512896505
63550#2#0#64198#1,3e-05#86#5,7#3000000#6,894382#1986-08-01#227,0#19472057,0#27#1986#15362#11,813613#3,31181202371
4951#2#2#81544#0,428064#103#6,1#0#1,671048#1983-03-25#13,0#9800000,0#18#1983#16982#1,898587#3,5980746089
58384#2#2#8984#3,198675#108#5,3#700000#1,278745#2000-06-01#14,0#0,0#80#2000#15364#1,760049#3,30008748906
125543#2#2#10557#0,007018#87#4,3#0#0,151378#1987-08-20#2,0#0,0#10402#1987#16983#1,341334#3,47435897436
8328#2#2#2047#2,613389#115#5,7#35000000#6,928117#1991-01-18#31,0#0,0#28#1991#15365#8,733486#3,40038366676
5342#2#2#4756#4,700387#106#6,4#20000000#3,542197#1988-03-25#74,0#51684798,0#35#1988#5435#5,730618#3,42944053441
53978#2#2#78749#1,706523#193#4,9#0#1,279561#2001-01-01#8,0#0,0#18#2001#5439#1,292141#3,07067137809
588701#2#1#4431#3,195557#108#5,9#0#0,794611#1998-06-12#10,0#0,0#35#1998#5444#2,687633#2,99430848036
12238#2#0#67616#0,187134#116#7,5#0#2,319134#1948-06-28#37,0#0,0#12#1948#16986#7,537703#3,76949296975
11770#2#2#6856#5,079199#109#7,8#15000000#25,256257#1982-06-25#1710,0#19629760,0#27#1982#15366#17,541664#3,69494626115
69801#2#2#57351#1,304844#83#4,1#0#7,636552#1994-06-09#186,0#126247,0#35#1994#16991#7,114942#3,43017902813
11147#2#2#2314#2,594052#155#7,8#0#6,837351#1974-09-19#90,0#0,0#10749#1974#15367#9,095211#3,74490950226
11401#2#2#16644#4,096245#108#4,3#0#1,597457#1998-06-11#15,0#0,0#28#1998#15368#2,562227#2,66538461538
12833#2#1#34485#2,065495#96#5,8#0#0,981476#1998-03-27#4,0#0,0#18#1998#5447#2,020203#2,87380073801
33008#2#1#55266#1,071651#90#4,6#0#1,686065#1980-11-21#13,0#0,0#14#1980#15370#2,505397#2,55279503106
12698#2#2#290#3,001196#124#6,5#0#2,142431#1979-02-01#26,0#0,0#80#1979#15371#8,631002#3,3503649635
32982#1#1#12052#6,454112#121#6,7#6000000#5,190053#1996-08-02#155,0#22231658,0#18#1996#16992#8,280076#3,66503084057
56578#2#2#9656#4,289547#87#6,1#5000000#11,838724#2002-10-21#376,0#64282312,0#99#2002#5448#22,29057#3,20802326899
76447#0#2#84956#9e-05#0#6,4#0#0,673441#2004-02-27#7,0#0,0#80#2004#5449#2,864213#3,66015625
39996#2#2#4958#0,50835#112#7,6#0#5,966188#1964-10-07#85,0#0,0#18#1964#16995#5,899824#3,83496915311
77076#2#2#52647#2,197006#96#5,6#7000000#3,181427#1999-08-16#30,0#7292175,0#10749#1999#5455#4,054932#3,25161188866
